#,Date Time,PM10,PM2_5,NO2,NO,NOx,CO,SO2,O3,Temp,Do_Am,TocDo_Gio,Luong_Mua,Huong_Gio,Pressure,Buc_Xa
2192,26/08/2020 02:00,53.24,28.64,22.82,113.5,196.23,"1,475.40",2.13,0.79,28.8,72.2,0.1,0,137,"1,001.30",5
2193,26/08/2020 01:00,47.96,30.15,22.33,122.85,210.04,"1,413.30",3.64,0.24,28.9,72.2,0.2,0,125,"1,002.00",5.4
2194,26/08/2020 00:00,68.14,41.44,26.81,114.96,202.48,"1,617.00",0.15,0.32,29.1,68.3,0.1,0.01,148,"1,002.50",5.6
2195,25/08/2020 23:00,76.74,45.32,28.68,136.85,237.78,"2,593.60",1.65,0.68,29.4,68.1,0.2,0,128,"1,002.50",5.3
2196,25/08/2020 22:00,65.12,36.59,31.58,178.12,303.74,"3,201.90",1.4,0.52,30.1,65.3,0.3,0,149,"1,002.50",5.1
2197,25/08/2020 21:00,64.42,32.62,33.08,151.46,264.52,"2,900.70",3.99,0.23,29.9,66.9,0.2,0,149,"1,002.00",5.4
2198,25/08/2020 20:00,62.09,29.48,37.48,152.05,269.8,"3,918.60",10.81,0.52,29.7,65.1,0.4,0,157,"1,001.40",5.5
2199,25/08/2020 19:00,47.71,26.63,34.95,144.91,256.36,"4,219.00",6,0.88,29.9,62.7,0.2,0,155,"1,000.70",7.1
2200,25/08/2020 18:00,37.04,23.53,0,0,0,"2,888.90",6.4,0.4,32.1,55.1,0.3,0.03,153,"1,000.10",30
2201,25/08/2020 17:00,38.18,30.65,29.89,72.35,140.44,"1,418.60",2.32,1.7,35.4,48.8,0.4,0.01,330,999,209
2202,25/08/2020 16:00,45.41,33.32,29.98,77.95,149.08,"1,657.30",1.09,2.11,35.8,48.6,0.5,0,330,999,231.4
2203,25/08/2020 15:00,49.95,30.81,30.67,92.88,172.58,"1,380.80",1.96,1.24,35.9,48.2,0.4,0,325,999.4,412.3
2204,25/08/2020 14:00,54.95,35.9,34.89,77.77,153.72,"1,050.70",7.9,1.45,32.2,57.1,1.3,0,301,998.3,567.4
2205,25/08/2020 13:00,59.11,36.21,29.81,69.72,136.34,"1,354.80",0.05,2.6,32.7,56.1,1.56,0,254,"1,000.10",646.7
2206,25/08/2020 12:00,60.71,38.7,34.98,98.6,185.65,"1,702.00",2.4,2.42,33.5,52.6,0.9,0,288,"1,000.00",870.9
2207,25/08/2020 11:00,59.08,41.57,33.15,125.5,224.91,"1,548.10",4.43,1.07,32.6,54.3,0.6,0,311,"1,000.00",799.9
2208,25/08/2020 10:00,61.63,28.89,37.89,129.55,235.83,"2,379.90",0.59,0.79,29.8,67.3,0.2,0,307,"1,002.90",645.8
2209,25/08/2020 09:00,50.82,23.25,27.47,136.05,235.35,"2,198.20",5.43,0.87,28.4,73,0.1,0,122,"1,003.10",378.6
2210,25/08/2020 08:00,43.98,17.41,25.8,165.69,278.95,"2,149.10",0.61,0.51,27.2,79.2,0.1,0,131,"1,003.00",137.6
2211,25/08/2020 07:00,46.99,17.47,29.34,156.67,268.72,"1,153.10",1.77,0.22,26.2,84,0.1,0.02,123,"1,002.90",34.9
2212,25/08/2020 06:00,35.81,18.88,20.2,128.66,216.79,"1,039.80",0.98,0.51,26,83.8,0.2,0,122,"1,002.50",7.4
2213,25/08/2020 05:00,31.01,13.29,22.74,159,265.69,936.2,1.78,0.68,26.6,81.8,0.2,0,117,"1,001.70",3.3
2214,25/08/2020 04:00,39.7,16.81,27.81,205.68,342.09,797.5,2.7,0.17,26.4,81.2,0.1,0,136,"1,001.20",3.1
2215,25/08/2020 03:00,56.13,23.11,26.21,157.03,266.16,826.7,0.09,0.3,26.3,80.4,0.2,0,125,"1,001.30",3
2216,25/08/2020 02:00,55.04,23.14,31.74,184.11,313.05,"1,203.50",0.07,0.66,26.5,80.3,0.3,0,145,"1,001.60",3.2
2217,25/08/2020 01:00,56.96,24.07,35.21,211.91,359.01,953.4,0.16,0.45,26.4,78.8,0.3,0,146,"1,002.10",3.4
2218,25/08/2020 00:00,53.29,22.23,38.23,230.54,390.49,"1,281.80",11.84,0.26,26.2,80.8,0.5,0,140,"1,000.30",3.4
2219,24/08/2020 23:00,47.98,24.22,37.43,214.61,365.35,"1,692.70",6.48,0.65,26.6,81.2,9.7,0,142,"1,000.70",3.6
2220,24/08/2020 22:00,47.13,23.13,36.12,251.99,421.17,"1,845.30",6.48,0.88,27,81.6,0.6,0,134,"1,001.10",3.2
2221,24/08/2020 21:00,50.2,27.31,55,311.42,530.85,"1,264.30",15.86,0.6,27.4,82,0.5,0,167,"1,001.50",5.2
2222,24/08/2020 20:00,53.43,38.26,52.19,292.88,499.7,"2,079.50",18.03,0.72,27.8,82.4,0.9,0.01,129,"1,001.90",4.1
2223,24/08/2020 19:00,51.59,40.74,23.54,102.8,198.87,"1,517.40",16.34,1.03,31.4,66.8,0.8,2.2,113,"1,000.50",10
2224,24/08/2020 18:00,47.27,30.83,21.56,98.12,178.54,"1,418.20",15.63,1.24,34.5,54,0.5,0,113,999.3,43.3
2225,24/08/2020 17:00,46.89,38.56,39.92,98.62,190.59,"1,248.90",14.67,1.09,35.6,51,0.1,0,97,998.9,265.3
2226,24/08/2020 16:00,61.23,39.4,43.5,121.61,229.31,"1,016.90",14.69,1.09,35.9,51.1,0.3,0,116,999.4,543.2
2227,24/08/2020 15:00,70,37.55,38.37,138.8,250.46,"1,236.80",14.93,0.65,35.8,49.6,0.2,0,121,"1,000.10",620.4
2228,24/08/2020 14:00,69.55,41.45,33.05,52.31,105.56,"1,325.90",16.45,0.88,35.4,50.4,0.2,0,314,"1,000.90",850.3
2229,24/08/2020 13:00,73.06,40.06,0,0,0,"1,423.20",17.82,1.01,34.6,54.1,0.1,0,94,"1,001.80",734.3
2230,24/08/2020 12:00,78.55,44.4,0,0,0,"1,958.00",22.51,0.69,34.2,52.9,0.2,0,330,"1,002.60",756
2231,24/08/2020 11:00,101.61,53.23,0,0,0,"2,273.10",20.15,0.32,33,57.6,0,0,351,"1,003.30",783.4
2232,24/08/2020 10:00,123.4,52.09,37.62,74.74,151.82,"2,860.50",8.12,0.44,32.2,62.3,0,0,105,"1,004.00",674.5
2233,24/08/2020 09:00,121.21,46.11,42.33,146.16,265.66,"4,115.40",1.63,1.27,31.2,67.8,0.4,0,137,"1,004.10",387.9
2234,24/08/2020 08:00,99.24,41.96,40.58,179.33,314.6,"4,573.50",2.04,0.64,29.7,75.3,0.4,0,131,"1,004.00",226
2235,24/08/2020 07:00,87.67,42.7,43.78,194.19,340.5,"4,522.00",0.22,0.6,28.8,79.4,0.3,0,144,"1,003.80",54.3
2236,24/08/2020 06:00,70.5,35.02,38.61,184.49,320.51,"3,993.50",1.2,0.56,28.5,79.4,0.2,0,162,"1,003.40",6.9
2237,24/08/2020 05:00,63.8,33,30.6,179.87,305.44,"2,212.40",0.25,1.16,28.6,79,0.3,0,139,"1,003.10",3
2238,24/08/2020 04:00,63.06,34.23,35.35,159.38,278.89,"1,422.60",2.19,0.04,28.6,78.5,0.4,0,136,"1,003.40",3.1
2239,24/08/2020 03:00,73.06,32.92,36.43,147.97,262.52,"1,331.90",3.1,0.19,29,76.3,0.4,0,132,"1,003.50",3.3
2240,24/08/2020 02:00,71.31,33.73,37.89,188.85,326.44,"1,564.80",4.2,1.11,29.2,75.6,0.4,0,130,"1,003.80",3.5
2241,24/08/2020 01:00,72.63,33.88,37.5,212.08,361.56,"1,408.40",2.91,0.54,29.2,76.2,0.3,0,132,"1,004.30",3.2
2242,24/08/2020 00:00,74.34,37.54,42.37,191.09,334.36,"1,767.10",2.68,0.89,29.3,76,0.4,0,133,"1,004.90",3.2
2243,23/08/2020 23:00,70.6,38.65,44.24,213.82,370.95,"2,419.80",3.5,0.66,29.7,74.2,0.5,0,137,"1,005.00",3.1
2244,23/08/2020 22:00,62.29,38.74,51.52,286.56,489.38,"2,497.50",1.1,1.33,30.1,71.9,0.5,0,148,"1,004.60",3.2
2245,23/08/2020 21:00,59.79,39.41,0,0,0,"2,081.30",12.77,0.61,30.4,70.8,0.6,0,133,"1,004.00",3.4
2246,23/08/2020 20:00,62.61,39.56,48.88,231.08,401.97,"2,423.50",11.47,0.67,31.3,66.5,0.7,0.02,141,"1,003.50",3.2
2247,23/08/2020 19:00,48.78,37.23,53.07,182.74,332.29,"3,227.20",13.1,0.72,32.6,58.2,0.5,0,144,"1,002.60",4.7
2248,23/08/2020 18:00,41.57,34.18,0,0,0,"2,820.80",12.24,0.41,33.9,52.2,0.5,0,159,"1,002.00",50.3
2249,23/08/2020 17:00,40.56,34.34,42.92,106.04,204.94,"2,321.60",1.13,1.26,35,47.9,0.5,0,162,"1,001.60",150.5
2250,23/08/2020 16:00,52.12,37.51,45.79,128.01,241.38,"1,919.90",3.23,2.01,35.5,47,0.5,0,137,"1,001.60",114.8
2251,23/08/2020 15:00,56.51,31.44,40.39,146.11,263.64,"1,395.10",7.56,1.62,35.2,45.8,0.4,0,138,"1,002.30",393.7
2252,23/08/2020 14:00,60.54,37.69,0,0,0,"1,417.00",12.13,0.57,34.5,48.3,0.4,0,148,"1,003.60",709.4
2253,23/08/2020 13:00,64.48,38.79,29.95,80.33,152.69,"1,799.20",1.29,0.95,34,51.3,0.6,0,128,"1,004.60",834.5
2254,23/08/2020 12:00,77.52,40.72,33.62,104.25,192.92,"2,221.70",4.91,2.07,33.5,53.3,0.4,0,136,"1,005.40",743.2
2255,23/08/2020 11:00,79.17,37.34,34.32,126.97,228.33,"2,168.50",5.57,1.22,32.4,57.9,0.4,0.01,121,"1,006.10",867.1
2256,23/08/2020 10:00,85.67,39.84,37.48,118.88,219.12,"2,739.10",3.1,0.3,31,65.5,0.3,0,121,"1,006.50",887.5
2257,23/08/2020 09:00,87.77,39.79,37.61,135.43,244.55,"2,906.40",6.87,0.7,28.6,76.9,0.1,0,88,"1,006.30",522.2
2258,23/08/2020 08:00,85,39.08,39.59,185.58,323.16,"3,521.70",0.89,1.18,27.6,85,0.1,0,306,"1,006.20",314.6
2259,23/08/2020 07:00,80.85,40.33,40.41,180,315.44,"2,331.10",4.88,0.05,27.1,86.8,0.1,0,319,"1,005.90",101.8
2260,23/08/2020 06:00,87.05,42.09,33.21,171.78,295.68,"2,450.60",0.51,0.14,26.8,86.6,0.1,0,149,"1,005.50",8.2
2261,23/08/2020 05:00,91.71,36.46,29.64,191.96,322.96,"2,112.30",5,0.97,26.9,86.5,0.1,0,135,"1,005.60",2.5
2262,23/08/2020 04:00,119.44,39.5,37.45,204.85,350.46,"1,385.60",4.73,0.54,26.9,86.3,0.1,0,103,"1,005.70",2.4
2263,23/08/2020 03:00,148.73,46.73,35.55,159.74,279.62,"1,239.70",2.03,0.5,26.9,85.9,0.1,0,118,"1,005.70",2.5
2264,23/08/2020 02:00,161.55,45.22,39.88,200.39,346.08,"1,694.60",3.02,0.57,27.3,85.8,0.1,0,111,"1,006.10",2.6
2265,23/08/2020 01:00,163.83,44.6,43.8,253.09,430.53,"1,896.50",0.28,1.13,27.4,85.7,0,0,173,"1,006.60",3
2266,23/08/2020 00:00,103.29,42.74,49.92,233.09,406.09,"2,164.40",11.07,0.03,27.3,85.7,0.1,0,147,"1,007.10",3.1
2267,22/08/2020 23:00,77.42,34.96,49.45,221.36,387.69,"2,610.40",6.05,0.19,27.1,85.6,0.1,0,134,"1,007.30",3.1
2268,22/08/2020 22:00,47.18,32.8,46.26,244.22,419.44,"2,509.10",4.24,0.97,26.9,85.8,0.2,0,113,"1,006.90",3.1
2269,22/08/2020 21:00,58.25,29.94,64.71,285.32,500.66,"2,910.00",9.55,0.95,27,87,0.1,0,119,"1,006.30",3.6
2270,22/08/2020 20:00,56.21,28.87,48.92,263.25,451.15,"2,192.40",15.03,0.49,26.6,86.1,0.2,0.04,136,"1,005.90",5.1
2271,22/08/2020 19:00,45.68,23.95,51.53,243.96,424.3,"1,801.00",16.7,0.73,28.8,74.2,0.1,1.99,80,"1,005.20",7
2272,22/08/2020 18:00,35.66,20.19,38,157.55,278.73,"1,985.40",16.47,0.68,32.5,57.6,0.1,0,356,"1,003.90",132.7
2273,22/08/2020 17:00,30.66,19.52,27.47,102.76,184.48,656.1,17.83,0.86,32.9,56.3,0.2,0,338,"1,003.80",321.6
2274,22/08/2020 16:00,41.59,22.6,0,0,0,759.8,19.34,0.74,33.2,53.2,0.4,0,331,"1,004.00",291.7
2275,22/08/2020 15:00,45.43,26.91,21.78,47.33,94.09,699.7,7.58,1.23,33,52.6,0.5,0,330,"1,004.80",664.7
2276,22/08/2020 14:00,43.47,29.15,22.02,57.86,110.43,"1,081.40",2.87,2.35,32.4,55.9,0.4,0,335,"1,005.90",523.7
2277,22/08/2020 13:00,41.44,26.81,24.77,70.42,132.37,"1,117.30",9.78,1.69,31.5,60.9,0.3,0,332,"1,006.90",411.1
2278,22/08/2020 12:00,35.49,26.43,21.44,57.74,109.66,863.2,8.92,0.92,30.8,63.6,0.4,0,332,"1,007.50",551.5
2279,22/08/2020 11:00,29.26,19.23,18.55,69.35,124.51,"1,056.70",3.98,1.18,29.3,70.3,0.3,0,336,"1,008.10",647.7
2280,22/08/2020 10:00,28.38,18.08,17.52,90.25,155.42,"1,023.20",4.94,1.4,26.8,85.4,0.1,0.01,29,"1,008.50",731.6
2281,22/08/2020 09:00,34.41,25.09,20.04,102.31,176.37,906.5,11.22,0.17,25.9,86.7,0.1,0.74,112,"1,008.60",290.6
2282,22/08/2020 08:00,47.44,30.28,18.46,76.66,135.6,"1,386.10",5.73,0.1,26.5,86,0.2,0,126,"1,008.00",35.6
2283,22/08/2020 07:00,61.26,34.1,17.7,91.89,158.11,"1,273.60",3.13,0.89,26.8,86.2,0.1,0,122,"1,007.30",47.9
2284,22/08/2020 06:00,52.97,37.09,19.62,113.12,192.47,"1,532.70",9.49,0.68,26.3,86.1,0.1,0,139,"1,006.80",10.6
2285,22/08/2020 05:00,56.31,29.17,22,91.22,161.37,"1,418.50",8.38,0.56,26.3,85.7,0,0,163,"1,006.60",3.5
2286,22/08/2020 04:00,58.88,30.15,18.61,85.04,148.53,"1,043.70",3.86,0.46,26.4,85.1,0.1,0,143,"1,006.60",3.2
2287,22/08/2020 03:00,61.62,34.55,24.99,119.41,207.45,"1,086.80",5.47,1.2,26.4,85,0,0,45,"1,006.70",3.2
2288,22/08/2020 02:00,68.38,40.32,26.57,112.34,156.78,"1,184.00",11.34,0.07,26.4,84.7,0.1,0,105,"1,006.90",3.2
2289,22/08/2020 01:00,110.24,49.92,31.8,105.79,193.44,"1,311.80",6.8,0.13,26.7,83.5,0.1,0,135,"1,007.10",3.2
2290,22/08/2020 00:00,85.73,48.91,38.54,148.13,264.88,"2,424.40",1.15,0.96,26.9,82.9,0.2,0,163,"1,007.50",3.7
2291,21/08/2020 23:00,61.67,41.68,40.34,138.12,250.23,"2,659.60",8.5,0.61,26.8,83.4,0.2,0,145,"1,007.40",3.6
2292,21/08/2020 22:00,76.85,44.53,42.55,129.35,240.2,"3,357.00",6.31,0.01,27,81,0.3,0,160,"1,007.30",3
2293,21/08/2020 21:00,75.18,51.55,44.24,126.52,237.54,"3,625.20",1.55,0.67,28.2,72.1,0.3,0.02,166,"1,006.80",2.8
2294,21/08/2020 20:00,73.11,48.25,42.77,150.27,272.37,"4,126.60",4.91,1.39,29.5,66,0.5,0,138,"1,006.10",5.7
2295,21/08/2020 19:00,49.82,33.61,34.09,167.33,201.71,"3,988.30",13.54,0.11,30.3,65,0,0,132,"1,005.10",8.6
2296,21/08/2020 18:00,40.38,34.26,37.74,77.67,156.42,"2,859.90",3.87,0.54,31.1,61.3,0.1,0,355,"1,004.60",34.7
2297,21/08/2020 17:00,56.66,41.26,26.34,81.73,151.22,"1,518.40",1,1.92,32.1,56.5,0.2,0,9,"1,004.20",176.4
2298,21/08/2020 16:00,55.94,41.68,0,0,0,"1,371.70",12.04,1.01,31.6,58.1,0.1,0,97,"1,004.70",543.2
2299,21/08/2020 15:00,78.14,42.4,30.21,68.34,121.23,"1,066.00",7.4,0.9,31.4,61.8,0.3,0,112,"1,005.50",310.2
2300,21/08/2020 14:00,51.08,29.36,27.95,70.35,135.44,"1,696.80",0.89,1.39,31.3,61.8,0.4,0,123,"1,006.40",634.3
2301,21/08/2020 13:00,67.01,33.71,27.03,92.97,169.08,"1,883.30",3.66,1.81,31.1,62.5,0.3,0,117,"1,007.40",94.3
2302,21/08/2020 12:00,95.13,43.88,0,0,0,"2,686.70",9.1,0.23,29.8,68,0.2,0,136,"1,008.30",612
2303,21/08/2020 11:00,68.83,35.41,38.19,99.7,190.53,"3,210.20",3.16,0.37,28.2,76.7,0.2,0,130,"1,008.70",521
2304,21/08/2020 10:00,31.97,14.51,34.45,112.22,205.91,"3,274.50",1.11,1.19,26.8,84.2,0.2,0,126,"1,008.70",309.9
2305,21/08/2020 09:00,22.4,13.72,0,0,0,"2,355.60",8.15,0.65,26.4,88.2,0.2,0,131,"1,008.30",286.9
2306,21/08/2020 08:00,21.37,17.16,21.64,75.65,137.23,"1,606.70",5.11,0.05,25.9,88.4,0.2,0.06,118,"1,007.80",108.8
2307,21/08/2020 07:00,23.85,18.02,27.16,108.29,192.62,"2,534.30",1.04,2.24,25.7,88.2,0.1,0.02,129,"1,007.40",15.3
2308,21/08/2020 06:00,24.9,17.09,23.7,113.84,197.64,"1,746.30",3.95,1.17,25.3,88,0.2,0.9,142,"1,007.00",5.9
2309,21/08/2020 05:00,32.89,17.24,23.78,94.6,168.34,788.1,7.87,0.07,25.3,86.8,0.2,1.16,149,"1,006.70",4.6
2310,21/08/2020 04:00,34.35,18.59,25.54,84.66,154.89,843.2,2.29,0.23,26.4,86.4,0,1,123,"1,006.10",3.5
2311,21/08/2020 03:00,37.94,22.45,21.14,86.26,152.93,779.5,1.08,1.06,26.9,83.4,0.2,2.97,112,"1,006.00",3.9
2312,21/08/2020 02:00,39.38,21.11,18.16,82.95,144.9,739.7,8.62,0.55,27.3,81.2,0.3,0,110,"1,006.40",3.7
2313,21/08/2020 01:00,45.27,23.62,20.37,69.38,126.39,781.3,5.55,0.1,27.5,79.2,0.4,0,117,"1,007.00",3.6
2314,21/08/2020 00:00,53.46,27.15,22.89,80.14,145.34,"1,536.50",0.05,0.81,27.8,79.1,0.5,0,117,"1,007.20",3.4
2315,20/08/2020 23:00,53.1,27.03,25.19,110.9,194.64,"2,344.60",3.55,1.14,28,78.2,0.4,0,130,"1,007.10",3.3
2316,20/08/2020 22:00,53.71,33.46,27.67,86.36,159.62,"2,192.40",6.71,0.08,28.2,76.8,0.5,0,133,"1,007.00",3.2
2317,20/08/2020 21:00,51.99,36.53,29.01,83.15,156.06,"2,344.10",1.24,0.36,28.4,74.9,0.6,0,128,"1,006.30",3.3
2318,20/08/2020 20:00,55.28,39.52,26.73,86.33,158.64,"2,611.70",0.52,1.43,28.7,72.7,0.7,0,117,"1,005.30",3.2
2319,20/08/2020 19:00,55.79,45.22,0,0,0,"2,230.50",10.9,0.77,29.2,70.5,0.8,0,111,"1,004.20",8.3
2320,20/08/2020 18:00,81.28,49.14,35.71,58.19,124.62,"3,083.00",4.76,0.54,30.2,66,0.7,0,119,"1,003.30",34.2
2321,20/08/2020 17:00,63.94,37.17,39.26,55.91,124.68,"2,561.80",0.05,2.14,30.6,65,0.7,0,119,"1,002.80",276.4
2322,20/08/2020 16:00,75.52,45.22,32.64,62.59,128.29,"1,583.40",4.5,2.71,31,64.7,0.4,0,111,"1,002.60",399
2323,20/08/2020 15:00,105.34,46.81,27.45,45.17,96.46,"1,523.30",7.08,2.09,31.6,62.1,0.5,0,115,"1,003.00",614.7
2324,20/08/2020 14:00,96.55,50.05,34.12,54.49,117.38,"2,143.00",1.08,1.36,30,69.9,0.2,0,115,"1,003.90",486.8
2325,20/08/2020 13:00,100.24,51.28,35.51,75.39,150.7,"2,378.90",0.42,1.63,29.6,70.6,0.4,0,121,"1,004.90",295.4
2326,20/08/2020 12:00,76.82,52.11,27.92,72.14,138.14,"1,675.90",7.82,0.91,29.7,70.1,0.1,0,355,"1,005.90",150.8
2327,20/08/2020 11:00,78.01,46.58,25.13,60.21,117.13,"1,836.90",3.09,0.65,29,73.1,0.2,0,313,"1,006.60",245.4
2328,20/08/2020 10:00,83.71,40.81,19.29,67.13,121.87,"1,604.50",0.03,1.47,28.4,75.3,0.3,0,334,"1,006.50",286.3
2329,20/08/2020 09:00,87.28,43.01,20.84,86.99,153.75,"2,015.10",3.64,1.25,27.8,79.4,0.2,0,338,"1,006.10",296.4
2330,20/08/2020 08:00,84.47,47.43,21.85,83.33,149.17,"2,224.70",5.27,0.03,26.8,85.6,0.1,0,332,"1,005.90",166.2
2331,20/08/2020 07:00,88.26,50.36,21.06,99.72,173.43,"3,667.00",0.83,0.3,26.4,86.7,0.2,0,150,"1,005.60",38.6
2332,20/08/2020 06:00,98.64,48.36,20.14,109.46,187.41,"2,595.30",0.53,1.12,26.3,86.6,0.1,0,290,"1,005.10",6.8
2333,20/08/2020 05:00,97.59,43.09,24.69,120.99,209.57,"1,838.60",7.28,0.26,26.4,86.6,0,0,149,"1,004.60",4.2
2334,20/08/2020 04:00,104.28,46.53,19.95,80.64,143.17,"1,412.60",2.77,0.02,26.4,86.3,0.1,0,331,"1,004.30",4.4
2335,20/08/2020 03:00,130.93,48.18,18.18,75.94,134.2,"1,319.10",0.01,0.85,26.5,86.6,0.2,0,329,"1,004.60",4.7
2336,20/08/2020 02:00,129.1,47.3,22.69,105.16,183.36,"1,576.30",4.13,0.9,26.7,86.7,0.1,0,317,"1,005.20",4.7
2337,20/08/2020 01:00,130.38,48.65,25.98,102.45,182.52,"1,820.50",5.74,0.65,26.7,86.6,0.1,0,305,"1,005.60",4.7
2338,20/08/2020 00:00,87.38,47.96,29.55,108.76,195.72,"2,453.40",4.79,0.36,26.8,86.1,0,0,297,"1,005.60",4.7
2339,19/08/2020 23:00,61.2,40.7,29.05,116.84,207.58,"3,543.00",5.1,1.16,27,85.9,0.1,0,168,"1,005.50",4.9
2340,19/08/2020 22:00,55.8,35.43,25.38,67.37,128.31,"2,044.70",11.77,0.24,26.9,85.7,0.4,0,333,"1,005.40",4.5
2341,19/08/2020 21:00,59.68,33.91,31.66,63.81,129.16,"3,081.10",7.04,0.05,27.1,85.5,0.3,0.01,331,"1,004.70",4.4
2342,19/08/2020 20:00,54.58,37.43,29.73,71.2,138.52,"3,658.70",3.44,1.03,27.7,82.3,0,1.33,160,"1,004.00",5.3
2343,19/08/2020 19:00,50.97,38.47,22.28,54.47,105.5,"1,607.40",9.47,1.56,28.6,75.8,0.3,0,332,"1,002.90",7.9
2344,19/08/2020 18:00,53.22,36.94,22.67,39.48,82.99,"1,449.40",9.47,1.18,29.7,71.1,0.1,0,109,"1,002.10",87.6
2345,19/08/2020 17:00,62.56,40.67,24.72,44.9,93.32,"1,654.60",4.61,1.86,30.2,68.7,0.1,0,89,"1,001.50",198
2346,19/08/2020 16:00,75.43,47.12,25.19,62.59,120.82,"1,773.40",5.23,2.49,28.8,75.3,0.3,0,345,"1,001.40",187
2347,19/08/2020 15:00,78.11,46.75,32.61,73.51,144.93,"2,271.30",12.47,0.59,27.9,80.4,0.4,0,335,"1,002.10",143
2348,19/08/2020 14:00,83.64,49.48,37.06,71.03,145.6,"2,752.30",6.93,0.43,27.6,81.5,0.1,0,319,"1,003.00",567.8
2349,19/08/2020 13:00,89.14,48.95,38.7,72.63,149.69,"2,870.80",3.84,1.37,28.2,79.7,0,0.11,25,"1,003.70",309
2350,19/08/2020 12:00,69.29,42.33,33.06,82.36,158.92,"2,734.20",9.84,1.27,28.3,75.3,0,0,345,"1,004.20",237.5
2351,19/08/2020 11:00,66.8,34.75,31.84,78.44,151.7,"2,751.40",9.48,0.07,27,82.4,0.1,0,338,"1,005.00",400
2352,19/08/2020 10:00,42.95,27.11,21.74,64.39,120.13,"2,115.80",3.76,0.46,26.8,85.9,0.1,0,106,"1,005.10",332.1
2353,19/08/2020 09:00,35.37,21.66,0,0,0,"4,163.80",0.86,1.21,26.3,88.1,0.1,0,125,"1,004.90",197.5
2354,19/08/2020 08:00,57.34,28.67,0,0,0,"3,375.90",6.14,0.12,26,88.6,0.1,0,167,"1,004.30",177.3
2355,19/08/2020 07:00,35.52,32.82,21.04,78.42,179.32,"4,504.40",1.68,0.04,25.7,88.8,0.1,0,222,"1,003.70",84.8
2356,19/08/2020 06:00,41.85,30.48,23.54,76.64,189.54,"3,137.40",1.87,0.9,25.6,88.7,0.1,0.07,168,"1,003.30",9
2357,19/08/2020 05:00,34.56,27.38,30.09,144.04,250.18,"1,553.00",4.41,0.72,25.5,88.7,0.2,0.34,315,"1,002.90",3.8
2358,19/08/2020 04:00,34.14,21.95,30.45,127.07,224.62,"1,337.40",3.12,0.63,25.5,88.5,0.1,3.48,120,"1,002.90",3
2359,19/08/2020 03:00,24.55,15.42,30.18,122.45,217.28,"1,798.90",0.06,0.47,25.7,88.4,0.1,4.37,142,"1,003.50",3.7
2360,19/08/2020 02:00,32.58,14.8,30.09,144.04,250.18,"1,840.00",0.94,1.19,25.8,88.2,0.4,4.34,148,"1,004.00",4
2361,19/08/2020 01:00,30.81,15.52,35.52,191.56,265.42,"1,760.60",6.97,0.08,25.9,88.2,0.1,1.41,154,"1,004.50",5.4
2362,19/08/2020 00:00,28.14,19.35,21.19,104.22,180.45,"1,741.60",0.07,0.06,25.8,88.2,0.1,0,112,"1,005.00",5.6
2363,18/08/2020 23:00,33.94,19.51,23.43,99.78,170.98,"2,793.50",1.76,0.89,25.9,88.3,0.1,0,119,"1,005.40",5.3
2364,18/08/2020 22:00,28.8,21.91,25.52,91.56,165.42,"3,621.90",3.05,0.65,25.7,88.2,0.1,0,153,"1,005.20",5.1
2365,18/08/2020 21:00,27.97,24.46,28.55,118.71,209.94,"4,400.00",1.43,0.56,25.6,87.9,0.1,0.02,167,"1,004.60",5.4
2366,18/08/2020 20:00,24.65,19.39,21.65,77.89,158.65,"5,326.00",0.67,0.49,25.6,87.8,0.1,0.19,190,"1,003.70",6
2367,18/08/2020 19:00,29.6,18.9,23.76,89.76,176.78,"4,258.40",0.52,1.22,25.5,87.3,0.1,0.41,152,"1,003.10",6.7
2368,18/08/2020 18:00,33.45,23.47,27.96,88.94,163.86,"2,673.50",3.93,0.1,26.2,86.1,0.1,1.58,170,"1,002.50",12.4
2369,18/08/2020 17:00,25.6,21.59,0,0,0,"2,886.40",0.03,0.29,28.2,74.6,0.5,0.13,146,"1,001.80",21.6
2370,18/08/2020 16:00,30.28,15.61,26.2,38.2,83.2,"2,032.70",1.3,1.69,28.8,70.7,0.8,0.04,115,"1,001.80",223.2
2371,18/08/2020 15:00,25.16,19.63,28.5,50.4,102.3,"1,068.30",3.79,1.12,27.7,76.1,0.9,0,112,"1,002.30",287.6
2372,18/08/2020 14:00,32.24,21.04,23.4,48.3,98.4,"1,318.50",0.88,0.69,28.7,72.2,0.6,0,112,"1,003.10",278.3
2373,18/08/2020 13:00,27.59,12.82,26.45,48.34,100.3,"1,773.80",0.5,1.17,28.4,73.2,0.8,0,114,"1,004.20",443.5
2374,18/08/2020 12:00,20.47,9.32,18.92,58.12,98.67,"1,142.40",0.54,1.36,27,78,0.8,0,110,"1,005.00",178
2375,18/08/2020 11:00,10.61,8.25,20.78,57.98,109.83,"1,003.40",3.1,0.1,26.5,81.3,0.7,0,109,"1,005.40",87.8
2376,18/08/2020 10:00,14.67,8.83,24.54,76.89,179.8,"1,518.50",1.09,0.44,26.3,85,0.6,0,110,"1,005.40",156.8
2377,18/08/2020 09:00,18.27,12.41,24.75,86.68,187.67,"1,808.40",1.08,1.14,25.6,88,0.6,0,113,"1,004.90",185.4
